year,week,start.date,end.date,district,cases
2007,13,2007-03-24,2007-03-30,Mullaitivu,0
2007,13,2007-03-24,2007-03-30,Batticaloa,1
2007,13,2007-03-24,2007-03-30,Ampara,0
2007,13,2007-03-24,2007-03-30,Trincomalee,0
2007,13,2007-03-24,2007-03-30,Kurunegala,6
2007,13,2007-03-24,2007-03-30,Puttalam,0
2007,13,2007-03-24,2007-03-30,Anuradhapura,0
2007,13,2007-03-24,2007-03-30,Polonnaruwa,0
2007,13,2007-03-24,2007-03-30,Badulla,0
2007,13,2007-03-24,2007-03-30,Monaragala,0
2007,13,2007-03-24,2007-03-30,Ratnapura,0
2007,13,2007-03-24,2007-03-30,Kegalle,2
2007,13,2007-03-24,2007-03-30,Kalmune,0
2007,14,2007-03-31,2007-04-06,Colombo,10
2007,14,2007-03-31,2007-04-06,Gampaha,2
2007,14,2007-03-31,2007-04-06,Kalutara,5
2007,14,2007-03-31,2007-04-06,Kandy,7
2007,14,2007-03-31,2007-04-06,Matale,0
2007,14,2007-03-31,2007-04-06,NuwaraEliya,0
2007,14,2007-03-31,2007-04-06,Galle,0
2007,14,2007-03-31,2007-04-06,Hambanthota,3
2007,14,2007-03-31,2007-04-06,Matara,0
2007,14,2007-03-31,2007-04-06,Jaffna,0
2007,14,2007-03-31,2007-04-06,Kilinochchi,0
2007,14,2007-03-31,2007-04-06,Mannar,0
2007,14,2007-03-31,2007-04-06,Vavuniya,0
2007,14,2007-03-31,2007-04-06,Mullaitivu,0
2007,14,2007-03-31,2007-04-06,Batticaloa,0
2007,14,2007-03-31,2007-04-06,Ampara,0
2007,14,2007-03-31,2007-04-06,Trincomalee,0
2007,14,2007-03-31,2007-04-06,Kurunegala,6
2007,14,2007-03-31,2007-04-06,Puttalam,1
2007,14,2007-03-31,2007-04-06,Anuradhapura,1
2007,14,2007-03-31,2007-04-06,Polonnaruwa,1
2007,14,2007-03-31,2007-04-06,Badulla,1
2007,14,2007-03-31,2007-04-06,Monaragala,0
2007,14,2007-03-31,2007-04-06,Ratnapura,0
2007,14,2007-03-31,2007-04-06,Kegalle,1
2007,14,2007-03-31,2007-04-06,Kalmune,0
2007,15,2007-04-07,2007-04-13,Colombo,7
2007,15,2007-04-07,2007-04-13,Gampaha,3
2007,15,2007-04-07,2007-04-13,Kalutara,1
